time;gFx;gFy;gFz;TgF
1,959529;0,0342;0,1828;0,9078;0,927
1,965162;0,0212;0,1758;0,8934;0,911
1,969102;0,0050;0,1634;0,8903;0,905
1,974421;-0,0105;0,1511;0,8975;0,910
1,976549;-0,0261;0,1204;0,9303;0,938
1,979255;-0,0462;0,0943;0,9837;0,989
1,983400;-0,0936;0,0225;1,0069;1,012
1,988141;-0,1526;0,0009;0,9958;1,007
1,991652;-0,1668;0,0288;0,9619;0,977
1,995537;-0,1564;0,0537;0,9411;0,956
1,999020;-0,1339;0,0652;0,9511;0,963
2,004344;-0,0816;0,0694;0,9745;0,980
2,007343;-0,0280;0,0729;0,9890;0,992
2,010915;-0,0029;0,0839;0,9986;1,002
2,014614;0,0038;0,1015;1,0010;1,006
2,027101;-0,0001;0,1199;0,9990;1,006
2,028304;-0,0075;0,1316;0,9972;1,006
2,028611;-0,0113;0,1400;1,0004;1,010
2,030915;-0,0115;0,1417;1,0070;1,017
2,043644;-0,0048;0,1421;1,0111;1,021
2,044764;0,0048;0,1383;1,0106;1,020
2,045143;0,0116;0,1380;1,0078;1,017
2,047065;0,0133;0,1387;1,0076;1,017
2,057529;0,0145;0,1401;1,0059;1,016
2,058941;0,0175;0,1442;0,9960;1,006
2,059546;0,0277;0,1391;0,9769;0,987
2,062684;0,0338;0,1366;0,9608;0,971
2,066542;0,0262;0,1439;0,9624;0,973
2,070652;0,0132;0,1587;0,9735;0,986
2,074315;0,0036;0,1700;0,9807;0,995
2,078242;-0,0074;0,1750;0,9761;0,992
2,082412;-0,0182;0,1754;0,9593;0,975
2,087454;-0,0318;0,1757;0,9415;0,958
2,090323;-0,0454;0,1695;0,9295;0,946
2,094420;-0,0556;0,1663;0,9220;0,938
2,098413;-0,0653;0,1602;0,9237;0,940
2,103985;-0,0740;0,1526;0,9259;0,941
2,107611;-0,0787;0,1445;0,9317;0,946
2,110233;-0,0795;0,1399;0,9365;0,950
2,114869;-0,0771;0,1438;0,9392;0,953
2,120333;-0,0737;0,1492;0,9437;0,958
2,124290;-0,0687;0,1497;0,9494;0,964
2,126322;-0,0639;0,1461;0,9559;0,969
2,130284;-0,0551;0,1345;0,9668;0,978
2,137023;-0,0382;0,1374;0,9927;1,003
2,139263;-0,0201;0,1538;1,0026;1,014
2,141874;-0,0121;0,1705;0,9906;1,005
2,146093;-0,0154;0,1725;0,9718;0,987
2,152312;-0,0235;0,1729;0,9618;0,978
2,154614;-0,0259;0,1756;0,9667;0,983
2,157855;-0,0220;0,1801;0,9761;0,993
2,165409;-0,0166;0,1882;0,9806;0,999
2,165894;-0,0093;0,1893;0,9783;0,997
2,177419;-0,0142;0,1862;0,9747;0,992
2,179530;-0,0331;0,1750;0,9651;0,981
2,179955;-0,0529;0,1520;0,9573;0,971
2,196109;-0,0724;0,1300;0,9597;0,971
2,197668;-0,0877;0,1221;0,9699;0,982
2,198189;-0,0906;0,1286;0,9754;0,988
2,198686;-0,0827;0,1427;0,9707;0,985
2,198971;-0,0580;0,1448;0,9593;0,972
2,211735;-0,0412;0,1374;0,9452;0,956
2,212649;-0,0469;0,1587;0,9766;0,991
2,212877;-0,0461;0,1909;1,0056;1,025
2,213129;-0,0435;0,2290;1,0261;1,052
2,217541;-0,0466;0,2461;1,0266;1,057
2,225576;-0,0552;0,2470;1,0120;1,043
2,226500;-0,0586;0,2289;0,9892;1,017
2,229338;-0,0585;0,1997;0,9785;1,000
2,233118;-0,0650;0,1836;0,9879;1,007
2,237104;-0,0762;0,1834;1,0174;1,037
2,241919;-0,0685;0,1915;1,0375;1,057
2,244898;-0,0428;0,2016;1,0466;1,067
2,249588;-0,0203;0,2061;1,0437;1,064
2,253844;-0,0007;0,2006;1,0299;1,049
2,256873;0,0053;0,1833;1,0112;1,028
2,261030;0,0055;0,1660;0,9987;1,012
2,265035;-0,0009;0,1610;0,9897;1,003
2,269290;-0,0062;0,1710;0,9851;1,000
2,273046;-0,0097;0,1868;0,9802;0,998
2,276808;-0,0217;0,1962;0,9762;0,996
2,285482;-0,0361;0,1913;0,9751;0,994
2,286727;-0,0521;0,1736;0,9700;0,987
2,288761;-0,0679;0,1614;0,9653;0,981
2,292746;-0,0730;0,1595;0,9643;0,980
2,297254;-0,0748;0,1623;0,9632;0,980
2,301874;-0,0723;0,1644;0,9668;0,983
2,305642;-0,0626;0,1764;0,9789;0,997
2,308638;-0,0526;0,1916;0,9997;1,019
2,312725;-0,0439;0,2065;1,0189;1,040
2,327817;-0,0315;0,2192;1,0406;1,064
2,328779;-0,0199;0,2275;1,0626;1,087
2,329330;-0,0112;0,2323;1,0765;1,101
2,329692;-0,0054;0,2277;1,0738;1,098
2,349253;-0,0054;0,2176;1,0660;1,088
2,354774;-0,0036;0,2137;1,0501;1,072
2,355244;0,0050;0,2103;1,0293;1,051
2,355528;0,0107;0,2075;1,0065;1,028
2,357741;0,0062;0,2054;0,9825;1,004
2,358036;-0,0052;0,2088;0,9584;0,981
2,358391;-0,0126;0,2132;0,9372;0,961
2,362320;-0,0186;0,2141;0,9219;0,947
2,364139;-0,0160;0,2105;0,9170;0,941
2,368396;-0,0066;0,2127;0,9180;0,942
2,372109;0,0078;0,2227;0,9128;0,940
2,376278;0,0173;0,2289;0,9002;0,929
2,380161;0,0229;0,2363;0,8807;0,912
2,388940;0,0225;0,2362;0,8639;0,896
2,390837;0,0196;0,2296;0,8488;0,879
2,396660;0,0204;0,2257;0,8463;0,876
2,404558;0,0256;0,2130;0,8504;0,877
2,425600;0,0560;0,1302;0,8357;0,848
2,433151;0,1029;0,0128;0,8233;0,830
2,434362;0,0886;0,0772;0,8535;0,862
2,435467;0,0475;0,1845;0,8289;0,851
2,435961;0,0039;0,2414;0,8154;0,850
2,436407;-0,0190;0,2710;0,8302;0,873
2,439861;-0,0202;0,2545;0,8315;0,870
2,440520;-0,0071;0,2355;0,8219;0,855
2,441775;0,0136;0,2205;0,7899;0,820
2,442818;0,0313;0,2145;0,7679;0,798
2,443848;0,0416;0,2129;0,7579;0,788
2,459132;0,0471;0,2108;0,7514;0,782
2,460359;0,0488;0,2095;0,7468;0,777
2,460637;0,0482;0,2071;0,7435;0,773
2,461039;0,0449;0,2062;0,7480;0,777
2,472828;0,0412;0,2070;0,7516;0,781
2,473723;0,0344;0,2055;0,7429;0,772
2,473918;0,0233;0,1999;0,7286;0,756
2,474265;0,0138;0,1999;0,7133;0,741
2,475879;0,0074;0,2026;0,6973;0,726
2,479497;0,0048;0,2064;0,6833;0,714
2,486328;0,0017;0,2020;0,6691;0,699
2,488385;-0,0003;0,1982;0,6560;0,685
2,491329;-0,0006;0,1980;0,6438;0,674
2,495433;-0,0052;0,1963;0,6447;0,674
2,501836;-0,0178;0,1901;0,6459;0,674
2,503409;-0,0250;0,1779;0,6333;0,658
2,507105;-0,0251;0,1599;0,6017;0,623
2,511150;-0,0160;0,1378;0,5666;0,583
2,514910;0,0067;0,1182;0,5330;0,546
2,520941;0,0144;0,0992;0,5217;0,531
2,523533;0,0166;0,0868;0,5141;0,522
2,527007;0,0127;0,0753;0,4954;0,501
2,535208;0,0090;0,0665;0,4580;0,463
2,536458;0,0016;0,0507;0,4328;0,436
2,538988;0,0092;0,0416;0,4068;0,409
2,542823;0,0174;0,0466;0,3763;0,380
2,547029;0,0261;0,0682;0,3548;0,362
2,551457;0,0400;0,0763;0,3276;0,339
2,554762;0,0371;0,0677;0,2982;0,308
2,558786;0,0130;0,0542;0,2830;0,288
2,563768;-0,0006;0,0486;0,2820;0,286
2,575206;0,0023;0,0548;0,2807;0,286
2,576540;0,0103;0,0561;0,2811;0,287
2,576854;0,0209;0,0583;0,2863;0,293
2,578815;0,0279;0,0631;0,2832;0,291
2,589643;0,0341;0,0664;0,2718;0,282
2,591862;0,0366;0,0681;0,2403;0,252
2,592440;0,0345;0,0660;0,2002;0,214
2,595583;0,0323;0,0599;0,1780;0,191
2,601568;0,0340;0,0611;0,1684;0,182
2,603538;0,0394;0,0677;0,1714;0,188
2,609128;0,0427;0,0673;0,1839;0,200
2,610323;0,0453;0,0586;0,2012;0,214
2,615480;0,0446;0,0452;0,2086;0,218
2,621577;0,0363;0,0307;0,1991;0,205
2,624267;0,0231;0,0285;0,1764;0,180
2,626895;0,0156;0,0336;0,1574;0,162
2,631095;0,0115;0,0455;0,1450;0,152
2,636363;0,0105;0,0538;0,1346;0,145
2,638282;0,0034;0,0496;0,1353;0,144
2,642333;-0,0098;0,0344;0,1461;0,150
2,647244;-0,0097;0,0207;0,1536;0,155
2,651890;-0,0032;0,0047;0,1700;0,170
2,654905;-0,0176;-0,0472;0,2097;0,216
2,662852;-0,0051;-0,0635;0,2564;0,264
2,663339;0,0529;-0,0085;0,2274;0,234
2,668218;0,0827;0,0358;0,1618;0,185
2,670635;0,0652;0,0332;0,1099;0,132
2,674037;0,0504;0,0242;0,1174;0,130
2,681015;0,0406;0,0260;0,1560;0,163
2,681839;0,0058;0,0345;0,2091;0,212
2,687496;-0,0465;0,0396;0,2410;0,249
2,689631;-0,0952;0,0286;0,2649;0,283
2,693803;-0,1081;0,0140;0,2897;0,310
2,697661;-0,0959;0,0080;0,3224;0,336
2,701926;-0,0789;0,0114;0,3778;0,386
2,705534;-0,0704;0,0220;0,4323;0,439
2,709437;-0,0621;0,0297;0,4755;0,480
2,713529;-0,0423;0,0326;0,5265;0,529
2,725601;-0,0377;0,0285;0,5666;0,569
2,727094;-0,0296;0,0256;0,6030;0,604
2,728141;-0,0222;0,0255;0,6264;0,627
2,729734;-0,0116;0,0286;0,6380;0,639
2,743648;-0,0052;0,0300;0,6470;0,648
2,745194;-0,0081;0,0250;0,6495;0,650
2,745671;-0,0156;0,0145;0,6679;0,668
2,746670;-0,0249;0,0077;0,7132;0,714
2,754334;-0,0219;-0,0019;0,7629;0,763
2,755103;-0,0186;-0,0326;0,8211;0,822
2,759243;-0,0234;-0,0817;0,9365;0,940
2,761444;-0,0069;-0,1487;1,1524;1,162
2,765171;0,0903;-0,2822;1,0034;1,046
2,769461;0,1571;-0,1760;0,7431;0,780
2,773638;0,1406;-0,0345;0,7722;0,786
2,777401;0,0918;0,0037;0,9624;0,967
2,781847;0,0445;-0,0122;1,1188;1,120
2,786610;0,0075;-0,0308;1,1930;1,193
2,789016;0,0031;-0,0397;1,2055;1,206
2,794957;0,0196;-0,0469;1,2035;1,205
2,798517;0,0460;-0,0581;1,2126;1,215
2,802627;0,0443;-0,0693;1,2662;1,269
2,805156;0,0072;-0,0654;1,3969;1,398
2,809417;-0,0472;-0,0424;1,5517;1,553
2,813855;-0,0945;-0,0184;1,6576;1,660
2,818024;-0,1320;0,0067;1,7464;1,751
2,824570;-0,1381;0,0243;1,8020;1,807
2,826874;-0,1215;0,0393;1,8600;1,864
2,829009;-0,0910;0,0441;1,9058;1,909
2,836617;-0,0650;0,0374;1,9374;1,939
2,838874;-0,0365;0,0279;1,9714;1,972
2,840656;-0,0104;0,0297;2,0051;2,005
2,844870;0,0031;0,0381;2,0234;2,024
2,855206;0,0212;0,0438;2,0323;2,033
2,856315;0,0333;0,0452;2,0288;2,030
2,856718;0,0426;0,0426;2,0132;2,014
2,875869;0,0464;0,0390;1,9867;1,988
2,877836;0,0409;0,0303;1,9540;1,955
2,878977;0,0340;0,0112;1,8992;1,900
2,879766;0,0321;-0,0034;1,8556;1,856
2,880481;0,0296;-0,0118;1,8248;1,825
2,881205;0,0285;-0,0095;1,8113;1,812
2,887358;0,0288;-0,0093;1,7910;1,791
2,888858;0,0257;-0,0144;1,7578;1,758
2,892090;0,0222;-0,0237;1,7352;1,736
2,896292;0,0183;-0,0300;1,7413;1,742
2,901767;0,0199;-0,0358;1,7571;1,758
2,904398;0,0235;-0,0442;1,7718;1,772
2,909088;0,0245;-0,0544;1,7809;1,782
2,912048;0,0217;-0,0599;1,7954;1,797
2,918393;0,0207;-0,0591;1,8256;1,827
2,920853;0,0192;-0,0575;1,8735;1,875
2,925424;0,0187;-0,0617;1,9062;1,907
2,929230;0,0221;-0,0764;1,9224;1,924
2,931896;0,0276;-0,0821;1,9386;1,941
2,937224;0,0289;-0,0747;1,9641;1,966
2,939814;0,0462;-0,0539;1,9749;1,976
2,944156;0,0716;-0,0460;1,9429;1,945
2,949990;0,0788;-0,0398;1,8754;1,877
2,951656;0,0821;-0,0384;1,8063;1,809
2,955930;0,0900;-0,0425;1,7711;1,774
2,959579;0,0897;-0,0455;1,7330;1,736
2,968097;0,0804;-0,0380;1,6872;1,690
2,968651;0,0672;-0,0258;1,6458;1,647
2,971569;0,0550;-0,0143;1,6055;1,607
2,975518;0,0469;-0,0043;1,5813;1,582
2,979424;0,0435;0,0155;1,5774;1,578
2,984591;0,0280;0,0451;1,6099;1,611
2,987614;-0,0090;0,0688;1,6664;1,668
2,991428;-0,0625;0,0824;1,7354;1,738
2,997442;-0,0949;0,0857;1,7875;1,792
3,001397;-0,0988;0,0903;1,8244;1,829
3,003608;-0,0927;0,0964;1,8787;1,883
3,007778;-0,0821;0,0998;1,9400;1,944
3,011447;-0,0595;0,1057;1,9983;2,002
3,027973;-0,0351;0,1043;2,0593;2,062
3,029677;-0,0096;0,0960;2,0946;2,097
3,030647;0,0238;0,0833;2,1061;2,108
3,031911;0,0601;0,0722;2,1109;2,113
3,032773;0,0796;0,0611;2,1216;2,124
3,046759;0,0888;0,0399;2,1179;2,120
3,048460;0,0932;0,0195;2,0955;2,098
3,049215;0,0893;-0,0234;2,0491;2,051
3,049791;0,1209;0,0074;2,0776;2,081
3,057168;0,1549;0,0555;2,0534;2,060
3,059775;0,1556;0,0792;2,0178;2,025
3,061275;0,1439;0,0670;1,9593;1,966
3,064030;0,1422;0,0659;1,8995;1,906
3,071269;0,1520;0,1006;1,8400;1,849
3,073001;0,1421;0,1332;1,7994;1,810
3,078738;0,1448;0,1385;1,7602;1,772
3,080074;0,1290;0,1338;1,7481;1,758
3,084687;0,1049;0,1389;1,7712;1,780
3,086839;0,0780;0,1730;1,8250;1,835
3,090871;0,0531;0,2132;1,8934;1,906
3,094941;0,0335;0,2312;1,9645;1,978
3,100956;0,0156;0,2360;2,0548;2,068
3,103290;-0,0035;0,2311;2,1572;2,170
3,106721;-0,0141;0,2302;2,2439;2,256
3,110905;-0,0172;0,2449;2,3613;2,374
3,114817;-0,0073;0,2613;2,4739;2,488
3,119530;0,0283;0,2757;2,6201;2,635
3,122804;0,0731;0,2720;2,7561;2,770
3,126946;0,1302;0,2552;2,9051;2,919
3,130646;0,1723;0,2380;3,0243;3,038
3,145653;0,2256;0,1919;3,1305;3,144
3,147203;0,2190;0,1563;3,2397;3,251
3,148303;0,1899;0,1306;3,3429;3,351
3,149181;0,1654;0,1227;3,3978;3,404
3,163949;0,1398;0,1140;3,4535;3,458
3,167327;0,1011;0,0746;3,5187;3,521
3,168143;0,0302;-0,0268;3,6141;3,614
3,168759;0,0306;-0,0091;3,6918;3,692
3,170443;-0,0199;-0,0102;3,7375;3,738
3,171269;-0,1093;-0,1206;3,7190;3,723
3,180225;-0,1274;-0,1778;3,6585;3,665
3,183386;-0,1260;-0,1867;3,5565;3,564
3,184674;-0,1541;-0,2379;3,4104;3,422
3,191147;-0,1795;-0,3008;3,2552;3,274
3,193639;-0,2007;-0,3590;3,0749;3,102
3,195541;-0,2011;-0,3881;2,8948;2,928
3,199772;-0,2274;-0,3819;2,7384;2,774
3,205756;-0,2771;-0,3368;2,5560;2,593
3,207583;-0,3147;-0,2840;2,4056;2,443
3,210898;-0,3771;-0,2460;2,2423;2,287
3,214075;-0,4570;-0,2337;2,0989;2,161
3,217829;-0,5266;-0,2278;1,9824;2,064
3,221884;-0,5970;-0,2162;1,8689;1,974
3,227198;-0,6640;-0,2144;1,7691;1,902
3,229639;-0,7103;-0,2475;1,6896;1,850
3,235790;-0,7285;-0,3318;1,6084;1,797
3,237720;-0,6874;-0,4135;1,5572;1,752
3,241702;-0,5797;-0,5014;1,5120;1,695
3,246014;-0,4380;-0,6009;1,4705;1,648
3,251778;-0,3032;-0,6030;1,4442;1,594
3,253373;-0,0856;-0,5576;1,4731;1,577
3,260639;0,0789;-0,5502;1,5153;1,614
3,262879;0,1812;-0,5856;1,5299;1,648
3,266505;0,1820;-0,6161;1,4808;1,614
3,269588;0,1614;-0,6127;1,3287;1,472
3,273522;0,2131;-0,5509;1,1003;1,249
3,277617;0,3289;-0,4317;0,8707;1,026
3,289057;0,4527;-0,2923;0,6427;0,839
3,291172;0,5682;-0,1342;0,3810;0,697
3,291986;0,6144;-0,0425;0,1840;0,643
3,294971;0,5981;-0,0083;-0,0280;0,599
3,298885;0,5247;-0,0153;-0,2404;0,577
3,310561;0,4543;-0,0347;-0,4267;0,624
3,312457;0,4122;-0,0380;-0,6948;0,809
3,313304;0,4027;-0,0029;-0,9562;1,038
3,322669;0,3942;0,0402;-1,1951;1,259
3,323868;0,3358;0,0879;-1,4400;1,481
3,324521;0,2764;0,1293;-1,6234;1,652
3,325223;0,1615;0,1446;-1,7759;1,789
3,329024;-0,0089;0,1421;-1,7905;1,796
3,334816;-0,1834;0,1631;-1,7332;1,751
3,337155;-0,4251;0,2110;-1,6457;1,713
3,341059;-0,6795;0,2308;-1,5409;1,700
3,345427;-0,9693;0,1909;-1,3237;1,652
3,350905;-1,1496;0,0917;-0,9508;1,495
3,354168;-1,1848;-0,0441;-0,4312;1,262
3,357065;-1,1239;-0,2812;0,3772;1,218
3,361671;-1,0230;-0,5627;1,1918;1,668
3,371405;-0,8748;-0,7965;1,7456;2,109
3,372338;-0,5442;-0,9995;2,1202;2,406
3,372688;-0,2036;-1,0322;2,3081;2,537
3,376545;0,1534;-0,8992;2,3606;2,531
3,380551;0,4293;-0,7492;2,3012;2,458
3,385257;0,5756;-0,7079;2,3558;2,526
3,388505;0,6238;-0,7212;2,6288;2,796
3,395158;0,3743;-0,7315;2,8017;2,920
3,396210;0,1253;-0,5643;2,7581;2,818
3,400346;0,0328;-0,1503;2,5977;2,602
3,404819;0,0502;0,1342;2,4211;2,425
3,408267;0,1105;0,2742;2,2508;2,270
3,412623;0,2067;0,2710;2,1270;2,154
3,422034;0,3712;0,2309;1,7803;1,833
3,424511;0,4927;0,1940;1,1868;1,300
3,427813;0,4708;0,1746;0,7707;0,920
3,431539;0,3527;0,1443;0,3899;0,545
3,432346;0,2154;0,1074;0,0817;0,254
3,441658;0,1167;0,0745;-0,1268;0,188
3,442998;0,1233;0,0691;-0,3321;0,361
3,444144;0,2238;0,0914;-0,5132;0,567
3,451886;0,3265;0,1059;-0,6441;0,730
3,453408;0,4354;0,0994;-0,7388;0,863
3,456145;0,5109;0,0570;-0,7722;0,928
3,460164;0,5780;-0,0011;-0,7691;0,962
3,464164;0,5837;-0,0804;-0,7674;0,968
3,468595;0,5286;-0,1673;-0,7980;0,972
3,474315;0,4006;-0,2609;-0,8691;0,992
3,478414;0,2365;-0,3328;-0,9302;1,016
3,479750;0,1034;-0,3576;-0,9691;1,038
3,483786;-0,0242;-0,3541;-1,0075;1,068
3,489450;-0,1136;-0,3510;-1,0289;1,093
3,491870;-0,1970;-0,3536;-1,0443;1,120
3,495848;-0,2485;-0,3441;-1,0490;1,132
3,500040;-0,2656;-0,3265;-1,0479;1,129
3,503759;-0,2583;-0,3024;-1,0567;1,129
3,507714;-0,2297;-0,2676;-1,0668;1,124
3,512139;-0,1818;-0,2265;-1,0553;1,094
3,517169;-0,1253;-0,1925;-1,0241;1,050
3,519784;-0,0765;-0,1690;-0,9844;1,002
3,523520;-0,0351;-0,1489;-0,9383;0,951
3,528635;-0,0088;-0,1243;-0,8956;0,904
3,532868;0,0129;-0,0895;-0,8431;0,848
3,535610;0,0372;-0,0399;-0,7699;0,772
3,539539;0,0454;-0,0096;-0,7000;0,701
3,545055;0,0359;0,0039;-0,6144;0,615
3,547432;0,0130;0,0013;-0,5438;0,544
3,554907;-0,0100;-0,0117;-0,4932;0,493
3,556075;-0,0466;-0,0286;-0,4240;0,428
3,559435;-0,0808;-0,0386;-0,3559;0,367
3,563253;-0,1199;-0,0594;-0,2853;0,315
3,576101;-0,1585;-0,0972;-0,2212;0,289
3,577185;-0,1949;-0,1324;-0,1795;0,296
3,577815;-0,2501;-0,1709;-0,1390;0,333
3,579660;-0,2769;-0,1848;-0,1097;0,351
3,596157;-0,2936;-0,1848;-0,0760;0,355
3,597295;-0,3077;-0,1826;-0,0158;0,358
3,598572;-0,3196;-0,1835;0,0542;0,373
3,599277;-0,3290;-0,1863;0,1407;0,403
3,608486;-0,3259;-0,1853;0,2187;0,434
3,611121;-0,3054;-0,1619;0,2608;0,433
3,612620;-0,2648;-0,1291;0,2934;0,416
3,613368;-0,2121;-0,0931;0,3196;0,395
3,616294;-0,1787;-0,0642;0,3449;0,394
3,624399;-0,1533;-0,0379;0,3576;0,391
3,626598;-0,1361;-0,0212;0,3524;0,378
3,627253;-0,1097;-0,0074;0,3238;0,342
3,636238;-0,0831;0,0082;0,2789;0,291
3,637129;-0,0642;0,0264;0,2387;0,249
3,639050;-0,0407;0,0497;0,1978;0,208
3,643264;-0,0215;0,0604;0,1674;0,179
3,646985;0,0005;0,0760;0,1555;0,173
3,651405;0,0184;0,0910;0,1458;0,173
3,654857;0,0292;0,1005;0,1373;0,173
3,659570;0,0392;0,1046;0,1390;0,178
3,662815;0,0472;0,1026;0,1498;0,188
3,668053;0,0577;0,1061;0,1538;0,196
3,670705;0,0716;0,1094;0,1510;0,200
3,674955;0,0832;0,1086;0,1460;0,200
3,678740;0,0856;0,1041;0,1362;0,192
3,685305;0,0838;0,0971;0,1327;0,185
3,688398;0,0797;0,0892;0,1340;0,180
3,691472;0,0699;0,0795;0,1454;0,180
3,694677;0,0676;0,0701;0,1621;0,189
3,700602;0,0696;0,0601;0,1775;0,200
3,703017;0,0757;0,0473;0,1996;0,219
3,706440;0,0841;0,0344;0,2293;0,247
3,712464;0,0905;0,0254;0,2586;0,275
3,726555;0,0953;0,0186;0,2884;0,304
3,728454;0,0942;0,0125;0,3053;0,320
3,728964;0,0907;0,0087;0,3255;0,338
3,729226;0,0906;0,0067;0,3471;0,359
3,731220;0,0945;0,0084;0,3695;0,382
3,745839;0,1036;0,0105;0,3812;0,395
3,748695;0,1077;0,0109;0,3870;0,402
3,750414;0,1061;0,0116;0,3869;0,401
3,752486;0,1018;0,0158;0,3824;0,396
3,753188;0,0944;0,0191;0,3786;0,391
3,754873;0,0835;0,0176;0,3778;0,387
3,758914;0,0788;0,0138;0,3822;0,391
3,761921;0,0747;0,0094;0,3974;0,404
3,767850;0,0666;0,0020;0,4121;0,417
3,769803;0,0572;-0,0033;0,4191;0,423
3,773608;0,0466;-0,0064;0,4226;0,425
3,778961;0,0361;-0,0077;0,4251;0,427
3,782103;0,0243;-0,0083;0,4266;0,427
3,786627;0,0192;-0,0078;0,4256;0,426
3,791693;0,0205;0,0003;0,4211;0,422
3,793628;0,0287;0,0070;0,4119;0,413
3,802839;0,0340;0,0153;0,3953;0,397
3,803862;0,0363;0,0193;0,3738;0,376
3,806431;0,0361;0,0256;0,3486;0,351
3,809560;0,0375;0,0314;0,3325;0,336
3,815409;0,0424;0,0424;0,3176;0,323
3,817330;0,0458;0,0581;0,2994;0,308
3,821453;0,0492;0,0697;0,2735;0,287
3,825226;0,0506;0,0815;0,2321;0,251
3,830003;0,0549;0,0916;0,1891;0,217
3,833470;0,0567;0,0956;0,1546;0,190
3,838577;0,0543;0,0944;0,1180;0,161
3,841145;0,0508;0,0927;0,0937;0,141
3,845720;0,0489;0,0900;0,0714;0,125
3,855449;0,0530;0,0891;0,0508;0,116
3,857198;0,0613;0,0917;0,0339;0,115
3,857907;0,0677;0,0975;0,0279;0,122
3,861083;0,0749;0,1071;0,0253;0,133
3,883649;0,0809;0,1215;0,0262;0,148
3,884323;0,0812;0,1360;0,0188;0,159
3,884501;0,0812;0,1425;0,0019;0,164
3,884655;0,0851;0,1442;-0,0290;0,170
3,884793;0,0951;0,1506;-0,0572;0,187
3,884929;0,1002;0,1593;-0,0707;0,201
3,889048;0,0918;0,1700;-0,0909;0,214
3,893560;0,0741;0,1701;-0,1066;0,214
3,899090;0,0514;0,1639;-0,1244;0,212
3,900733;0,0371;0,1570;-0,1250;0,204
3,904671;0,0362;0,1859;-0,1443;0,238
3,908589;0,0539;0,2486;-0,2288;0,342
